date_id,D1,D2,D3,D4,D5,D6,D7,D8,D9,E1,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E2,E20,E3,E4,E5,E6,E7,E8,E9,I1,I2,I3,I4,I5,I6,I7,I8,I9,M1,M10,M11,M12,M13,M14,M15,M16,M17,M18,M2,M3,M4,M5,M6,M7,M8,M9,P1,P10,P11,P12,P13,P2,P3,P4,P5,P6,P7,P8,P9,S1,S10,S11,S12,S2,S3,S4,S5,S6,S7,S8,S9,V1,V10,V11,V12,V13,V2,V3,V4,V5,V6,V7,V8,V9,forward_returns,risk_free_rate,market_forward_excess_returns
5887,0,0,0,1,0,0,0,0,0,1.12024553876111,0.545965608465608,0.111441798941799,0.00297619047619048,0.00297619047619048,0.00297619047619048,0.965939153439153,-0.0849277229612155,-0.145288465657937,-0.660609436480847,-0.837308374761725,0.773295378968281,0.945049205190541,0.613796498407447,0.00132275132275132,0.00231481481481481,0.102513227513228,,-1.18573378210321,0.85515873015873,0.708333333333333,-1.35869534620483,0.803240740740741,0.971560846560847,-0.532388257625471,0.0350529100529101,0.953703703703704,0.966269841269841,-0.529245615268817,-0.976250991680113,0.797187021958334,-0.937901739491092,0.408092059182612,-1.90358032773808,-0.983360766563185,0.565145502645503,0.226190476190476,0.632936507936508,0.019510582010582,0.532521433731684,-0.941873799433762,0.318708245442212,-0.690848294666398,-1.1190043214612,-0.563790608501896,0.611772486772487,-0.348008248559277,0.98478835978836,2.06278311865515,1.93230864999859,-0.673910699584175,0.695767195767196,-0.325953871443507,0.93452380952381,0.0922619047619048,1.88176400092124,-0.34268406889043,-0.633363459781212,1.65558453030567,0.966931216931217,-0.821764850866592,0.32010582010582,0.327380952380952,-0.188090464268087,0.754433336574801,-1.44070886156093,0.451058201058201,-0.149015093373286,0.883597883597884,0.587962962962963,1.44317119514193,0.609126984126984,0.0562169312169312,,0.392857142857143,0.285714285714286,-0.866412861218448,0.0945767195767196,0.124338624338624,0.0568783068783069,-0.259817830340284,0.837962962962963,-1.11217592425663,0.000661375661375661,-1.16905872078288,0.0103338625873888,1.38888888888889e-6,0.010025029719153
5888,0,0,1,1,0,0,0,0,0,1.11876420571495,0.546296296296296,0.111111111111111,0.00264550264550265,0.00264550264550265,0.00264550264550265,0.966269841269841,-0.0845534592888423,-0.145054314403776,-0.659714970141241,-0.792319750299038,0.850821152486435,0.945144962391444,0.67288242514267,0.000992063492063492,0.00198412698412698,0.10218253968254,,-1.18616589050402,0.855489417989418,0.721230158730159,-1.34785850344948,0.803571428571429,0.986772486772487,-0.527741938230618,0.0337301587301587,0.957010582010582,0.966931216931217,-0.528477692829264,-0.91731406233352,0.797157252720677,-0.895015408914275,0.394254257863174,-1.8969670606624,-0.982622318278778,0.576719576719577,0.226851851851852,0.63260582010582,0.0191798941798942,-0.770558230897767,-1.12355010773402,0.640029456300712,-0.66798453689521,-0.646950791340833,-0.562813409617536,0.393518518518519,-0.337349396927436,0.996693121693122,2.22375360062335,2.01161407634763,-0.67343481020001,0.638227513227513,-0.380168207141463,0.22255291005291,0.720899470899471,1.62988233190442,-0.349772504546793,0.697041484977539,1.65297570467559,0.963624338624339,-0.823016713362034,0.55952380952381,0.492063492063492,0.291702495995967,1.04509557036658,-1.3067278037057,0.806216931216931,-0.161851651912786,0.742724867724868,0.803902116402116,1.44021885730276,0.847222222222222,0.0277777777777778,,0.393518518518519,0.371362433862434,-0.844451925522994,0.0846560846560847,0.104497354497354,0.0601851851851852,-0.0185295074951778,0.89484126984127,-1.09156126338421,0.00264550264550265,-1.17709352780154,0.00535617025606716,1.58730158730159e-6,0.00504733738783134
5889,0,0,0,0,0,0,0,0,0,1.11728532432911,0.546626984126984,0.110780423280423,0.00231481481481481,0.00231481481481481,0.00231481481481481,0.966600529100529,-0.0841791503822686,-0.144820167575381,-0.658821004783959,-0.619620012789735,0.890414826663806,0.948443817810192,0.70329548418377,0.000661375661375661,0.00165343915343915,0.101851851851852,,-1.18659828318193,0.855820105820106,0.728174603174603,-1.30988506451436,0.803902116402116,0.981481481481482,-0.529313743566112,0.0330687830687831,0.958333333333333,0.967592592592593,-0.527706246934754,-1.04418013557615,0.797127484770146,-0.962680085003021,0.373109181681494,-1.89799867474553,-0.981914137940021,0.584656084656085,0.227513227513228,0.632275132275132,0.0188492063492063,-0.195473416321114,0.452269270620477,0.616165381712083,-0.512508000868527,-0.632457825582128,-0.561836292096879,0.0674603174603175,-0.332952740118831,0.989417989417989,2.29974831606885,2.04890093963323,-0.67295917053293,0.846560846560847,-0.354618309923079,0.543320105820106,0.924603174603175,3.93120745062204,-0.349788366671069,0.0929850087620149,1.6507595616149,0.961640211640212,-0.825627233135928,0.397486772486772,0.183201058201058,0.596268477275171,1.16061651814468,-1.14731094753136,0.69973544973545,-0.155644562479986,0.74239417989418,0.804232804232804,1.46402476279259,0.987433862433862,0.0628306878306878,,0.394179894179894,0.212301587301587,-0.844102775536186,0.0641534391534392,0.281084656084656,0.039021164021164,-0.625935726296639,0.814814814814815,-1.0876663229325,0.000661375661375661,-1.1694154150175,-0.0046654425062046,1.46825396825397e-6,-0.00497427537444042
5890,0,0,0,0,0,0,0,0,0,1.11580888489377,0.546957671957672,0.110449735449735,0.00198412698412698,0.00198412698412698,0.00198412698412698,0.966931216931217,-0.0838047960641683,-0.144586025134091,-0.6579275382609,-0.542378391269611,0.880201591542004,0.94372944125328,0.696047271353621,0.00727513227513227,0.00132275132275132,0.101521164021164,,-0.757879428856608,0.876984126984127,0.748015873015873,-1.31725468354315,0.804232804232804,0.993386243386243,-0.537940556176177,0.0330687830687831,0.958994708994709,0.968584656084656,-0.534708493593105,-0.872908026318512,0.797097718106618,-0.998628161187437,0.366808842414078,-1.89063006866484,-0.980753682681603,0.599867724867725,0.228174603174603,0.631944444444444,0.0185185185185185,0.486308301262471,-1.0042063608521,0.353733733485288,-0.511534394448351,-0.591015088980552,-0.560859252300335,0.432208994708995,-0.337058469458028,0.989087301587302,2.21563317019271,2.00672256857779,-0.672153128716238,0.877645502645503,-0.341267623771495,0.971560846560847,0.0922619047619048,4.33997053586327,-0.257577886012681,-0.614041471428423,1.64855214956225,0.979497354497355,-0.828236145356854,0.777777777777778,0.71957671957672,2.09984224114197,1.04304201587669,-0.959672130593382,0.944444444444444,-0.120106864456585,0.742063492063492,0.804563492063492,1.50232756060932,0.444444444444444,0.0582010582010582,,0.39484126984127,0.0638227513227513,-0.829925351273343,0.0575396825396825,0.25,0.0476190476190476,0.0329372560602104,0.852513227513228,-1.06321310003942,0.00231481481481481,-1.12503273875074,0.00967702962674211,9.92063492063492e-7,0.00936860152041104
5891,0,0,0,0,0,0,0,0,0,1.1143348777472,0.52744708994709,0.110119047619048,0.00165343915343915,0.00165343915343915,0.00165343915343915,0.967261904761905,-0.083430396157073,-0.144351887041246,-0.657034568427338,-0.822513816101547,0.960258951927561,0.945827664344071,0.757182946849134,0.00694444444444444,0.00165343915343915,0.101190476190476,,-0.758711540892379,0.877314814814815,0.742063492063492,-1.38788138469194,0.804563492063492,0.973875661375661,-0.533250637163108,0.0317460317460317,0.962301587301587,0.970899470899471,-0.530038861870821,-1.09232608298665,0.797067952729972,-0.983146336553906,0.392939672255597,-1.87986624931322,-0.979342180195432,0.645502645502645,0.228835978835979,0.631613756613757,0.0181878306878307,-1.07168699947804,-0.805009923919715,0.604461971097522,-0.477255151300998,-0.84162053245364,-0.55988228658061,0.662037037037037,-0.326727543672519,0.978174603174603,2.29306330011767,2.08577298680748,-0.386219023507434,0.783730158730159,-0.415238423223149,0.731481481481482,0.333333333333333,2.82300709187786,-0.215032644250183,0.878857641349359,1.66129643879455,0.978835978835979,-0.830163651253401,0.617063492063492,0.395502645502646,0.566924761227765,1.04201294643443,-0.841998688863685,0.191137566137566,-0.118061128412128,0.741732804232804,0.80489417989418,1.48044751620443,0.628968253968254,0.0363756613756614,,0.395502645502646,0.121031746031746,-0.871982801970371,0.0496031746031746,0.0582010582010582,0.0509259259259259,0.399844653835368,0.893518518518518,-1.1210888565865,0.00595238095238095,-1.15642888960239,-0.0000599020471849787,1.19047619047619e-6,-0.000368532534468423
5892,0,0,0,0,0,0,0,0,0,1.11286329327534,0.527777777777778,0.10978835978836,0.00132275132275132,0.00132275132275132,0.00132275132275132,0.967592592592593,-0.0830559504833714,-0.144117753258188,-0.656142093141905,-0.698728266821904,0.954913299592133,0.942718699137764,0.75368224696659,0.00661375661375661,0.00198412698412698,0.100859788359788,,-0.759528727057076,0.877645502645503,0.735119047619048,-1.31371831222307,0.80489417989418,0.974206349206349,-0.528560199845526,0.0317460317460317,0.968253968253968,0.972883597883598,-0.529276815885296,-0.947680054777566,0.797038188640085,-1.05837590416659,0.427618238447277,-1.88693743450261,-0.979257154974661,0.660383597883598,0.229497354497355,0.629960317460317,0.0178571428571429,-0.304084766198826,-1.45412562901826,0.204021602138718,-0.88733635812551,-0.854772704322913,-0.558905391282595,0.0393518518518519,-0.326666816938927,0.990079365079365,2.28601922162003,2.08085890343997,-0.385827139438353,0.818452380952381,-0.468622867205248,0.65244708994709,0.0922619047619048,0.303727915254914,-0.356964385727541,0.195767782416503,1.65905541881396,0.988756613756614,-0.830729899775546,0.724206349206349,0.558201058201058,0.410112160689626,1.04098519529805,-0.662197505461357,0.488756613756614,-0.128378069649208,0.741402116402116,0.805224867724868,1.5088470880315,0.348544973544974,0.041005291005291,,0.396164021164021,0.178902116402116,-0.826445326408324,0.0482804232804233,0.0681216931216931,0.0654761904761905,1.74190502672526,0.85515873015873,-1.06768844810439,0.000661375661375661,-1.14101029517257,0.00143772857082114,1.38888888888889e-6,0.0011290980835377
5893,0,0,0,0,0,-1,0,0,0,1.11139412191156,0.528108465608466,0.109457671957672,0.000992063492063492,0.000992063492063492,0.000992063492063492,0.96792328042328,-0.0826814588653089,-0.143883623746257,-0.655250110266561,-0.65628643390841,0.968723371332597,0.950419293086819,0.764734911509596,0.00628306878306878,0.146825396825397,0.100529100529101,,-0.760347046862568,0.87797619047619,0.760251322751323,-1.30296876757176,0.805224867724868,0.967261904761905,-0.523860408982949,0.0310846560846561,0.966931216931217,0.972883597883598,-0.524603841015339,-0.939536217901909,0.796921572910995,-1.06188786259262,0.452783693256881,-1.87582349904684,-0.978359312847218,0.662367724867725,0.23015873015873,0.62962962962963,0.017526455026455,-0.183534458865489,-0.791388651296489,0.214628906767046,-0.552852021433775,-0.738431637924968,-0.557928562743264,0.0671296296296296,-0.327226607553361,0.99537037037037,2.2971119016621,2.09164201472268,-0.670500666669347,0.918320105820106,-0.488704956753196,0.707671957671958,0.0919312169312169,3.71056618425983,-0.293077615804583,0.0395592229440447,1.65969303007012,0.990079365079365,-0.831636813984557,0.654761904761905,0.779100529100529,-0.191610773685559,1.03984770727848,-0.441750321536454,0.763888888888889,-0.118990759164516,0.741071428571429,0.805555555555556,1.50917732239791,0.669642857142857,0.0085978835978836,,0.396825396825397,0.0985449735449735,-0.799165020187502,0.0383597883597884,0.0284391534391534,0.0496031746031746,-0.31944555034649,0.988095238095238,-1.03501849728879,0.00198412698412698,-1.08896763295436,-0.00741759941658426,1.58730158730159e-6,-0.00772643228482009
5894,0,0,0,0,0,-1,0,0,0,1.10992735413631,0.528439153439153,0.109126984126984,0.000661375661375661,0.000661375661375661,0.000661375661375661,0.968253968253968,-0.0823069211249872,-0.143649498466795,-0.654358617666565,0.256510581671576,0.904005809917518,0.947703425969005,0.716208368956014,0.00595238095238095,0.147156084656085,0.100198412698413,,-0.761166503545057,0.878306878306878,0.770502645502645,-1.31931152269874,0.805555555555556,0.967592592592593,-0.527074363788572,0.0277777777777778,0.970238095238095,0.973544973544973,-0.523856338134746,-0.721100815659974,0.796804976499825,-1.03086732169642,0.416997866083165,-1.85961571897477,-0.976741557609129,0.662037037037037,0.230820105820106,0.629298941798942,0.0171957671957672,1.3442472713979,-1.08981242821501,-0.0629723002430361,-0.42918153111561,-0.339319267607995,-0.556951797291569,0.160714285714286,-0.335488849018672,0.996693121693122,2.23069846867299,2.01157299384708,-0.670026148766061,0.922619047619048,-0.428040222278482,0.618386243386243,0.582010582010582,2.93978206445968,-0.300186979866245,-1.39844757803031,1.63109517022419,0.990079365079365,-0.830842341598984,0.628306878306878,0.665343915343915,1.29989873976313,0.980795544423944,-0.0637659536526962,0.853174603174603,-0.0451419363614666,0.740740740740741,0.805886243386243,1.48831049343555,0.17989417989418,0.0251322751322751,,0.397486772486772,0.105489417989418,-0.832441286902615,0.0324074074074074,0.0363756613756614,0.0403439153439153,-0.437990104114513,0.902116402116402,-0.992975296967178,0.00132275132275132,-1.08482452117748,-0.00289278573404739,1.38888888888889e-6,-0.00320161860228321
5895,0,0,0,0,0,-1,0,0,0,1.10846298047685,0.528769841269841,0.129298941798942,0.106812169312169,0.0499338624338624,0.00826719576719577,0.968584656084656,-0.0819323370843635,-0.143415377381142,-0.653467613210457,-0.265697119192541,0.88151265800648,0.947392037525423,0.699686978621781,0.00562169312169312,0.147486772486772,0.0998677248677249,,-0.994575547375384,0.878637566137566,0.801917989417989,-1.26343741768214,0.805886243386243,0.964285714285714,-0.522388615849386,0.0277777777777778,0.971560846560847,0.974206349206349,-0.519169629613784,-0.84191158604486,0.796688399399429,-0.983825967185672,0.371973134198752,-1.86328618026944,-0.976134933166914,0.661706349206349,0.231481481481481,0.628968253968254,0.0168650793650794,0.378812714638347,-0.764997857383793,-0.248978593820857,-0.327438530976145,-0.430310393120304,-0.55597509124833,0.312169312169312,-0.338639282199507,0.999338624338624,2.2051135590715,1.98913285000726,-0.670026148766061,0.844907407407407,-0.386572183835461,0.418650793650794,0.946097883597884,3.57577439635307,-0.293170687218543,-0.555895918807285,1.62342481665136,0.990079365079365,-0.830049561839612,0.972222222222222,0.94047619047619,0.515847331637576,0.689571183872318,0.236012783392572,0.977513227513228,-0.0596736792351335,0.868716931216931,0.806216931216931,1.53227424997106,0.0873015873015873,0.0211640211640212,,0.398148148148148,0.0902777777777778,-0.828254992421738,0.0238095238095238,0.178571428571429,0.0403439153439153,-0.420810494310439,0.94047619047619,-0.969705434566756,0.00132275132275132,-1.06512016375496,-0.00085826538921252,1.58730158730159e-6,-0.00116730063840073
5896,0,0,0,0,0,-1,0,0,0,1.10700099150689,0.529100529100529,0.128968253968254,0.106481481481481,0.0496031746031746,0.00793650793650794,0.968915343915344,-0.0815577065652506,-0.14318126045064,-0.652577094770028,-0.559217316677441,0.877531911887052,0.946280689076268,0.697217296648676,0.00529100529100529,0.14781746031746,0.099537037037037,,-0.995222518034154,0.878968253968254,0.823082010582011,-1.27984311402837,0.806216931216931,0.974537037037037,-0.524061889682701,0.0257936507936508,0.971560846560847,0.975529100529101,-0.52239900969583,-0.877154081359288,1.21136953633915,-0.938845502883395,0.361569756119956,-1.85317873329986,-0.97478530296672,0.665674603174603,0.232142857142857,0.626322751322751,0.0165343915343915,0.212692075126453,-0.892040982164267,-0.276529297829298,-0.48317111749107,-1.07453577451498,0.719798559079152,0.578703703703704,-0.338995461084233,1.0,2.18969907584316,1.98148225095042,-0.66977097513351,0.873015873015873,-0.384665684356581,0.34292328042328,0.854166666666667,-0.599146190430745,-0.201029173756836,-0.434288272698167,1.61768985722012,0.974867724867725,-0.829598984231883,0.837301587301587,0.689153439153439,1.97314984126929,0.631087737001866,0.422691969390771,0.881613756613757,-0.0978695568663426,0.868386243386243,0.806547619047619,1.48570612968744,0.0383597883597884,0.0277777777777778,,0.398809523809524,0.154761904761905,-0.832423481166146,0.0681216931216931,0.403439153439153,0.0502645502645503,-0.468607945746287,0.869047619047619,-0.977284381531873,0.00462962962962963,-1.07437315077922,0.00600091935431024,1.46825396825397e-6,0.00569208648607442
5897,0,0,0,0,0,-1,0,0,0,1.10554137784633,0.529431216931217,0.128637566137566,0.106150793650794,0.0492724867724868,0.00760582010582011,0.969246031746032,-0.0811830293893158,-0.142947147636632,-0.651687060220293,-0.390191702028583,0.9271168943811,0.9459693880462,0.735453184336247,0.00496031746031746,0.148148148148148,0.0992063492063492,,-0.995651620229467,0.879298941798942,0.814153439153439,-1.30520173342522,0.806547619047619,0.968584656084656,-0.524953484256858,0.0284391534391534,0.972222222222222,0.978174603174603,-0.517709568303803,-0.997494712116537,1.21062207206895,-0.95786433727481,0.356772616627908,-1.85256071831025,-0.973944396229787,0.685185185185185,0.232804232804233,0.626653439153439,0.0162037037037037,-0.333014216900756,-0.79413464947465,-0.0249304674768407,-0.83036888150923,-0.808568284861565,0.720094931754144,0.578373015873016,-0.332206013224235,1.0,2.23594695206209,2.03334312445729,-0.66977097513351,0.71494708994709,-0.416327486908767,0.419642857142857,0.0919312169312169,-0.510274090720214,-0.279201988163376,0.31545316051216,1.64455033719452,0.98478835978836,-0.829832942654613,0.833994708994709,0.615740740740741,0.960727214754282,0.514633359848653,0.539885927568396,0.521164021164021,-0.144857943756972,0.868055555555556,0.806878306878307,1.39340183026961,0.0615079365079365,0.0628306878306878,,0.399470899470899,0.107804232804233,-0.796976852758082,0.0548941798941799,0.136904761904762,0.0542328042328042,-0.214313946377252,0.817460317460317,-0.931473656257751,0.00330687830687831,-1.08016337210756,-0.00649428713591227,1.38888888888889e-6,-0.00680332238510047
5898,0,0,0,0,0,0,0,1,0,1.10408413016095,0.529761904761905,0.128306878306878,0.105820105820106,0.0489417989417989,0.00727513227513227,0.96957671957672,-0.0808083053780805,-0.142713038900459,-0.650797507439468,-0.278747627592228,0.871992821108145,0.945658659977901,0.694093472668191,0.00462962962962963,0.148478835978836,0.0988756613756614,,-0.996081012436746,0.87962962962963,0.814484126984127,-1.19535614509337,0.74239417989418,0.993716931216931,-0.520227408800017,0.0271164021164021,0.974206349206349,0.98478835978836,-0.520966056188541,-0.961021099529489,1.20976204417511,-1.0020016342477,0.409984546002183,-1.85789829118227,-0.973754357982384,0.686177248677249,0.233465608465608,0.626322751322751,0.0158730158730159,1.50105760629667,-1.05892885180943,-0.419366934127562,-0.447112658472306,-0.688383989672347,0.720391439707585,0.160383597883598,-0.339823376902646,1.0,2.18334345757211,1.97036519270301,-0.668966776244692,0.517857142857143,-0.378780504708746,0.483796296296296,0.689484126984127,1.21776010479211,-0.144397959742602,-1.48291059909767,1.62066377392601,0.986111111111111,-0.830069817044934,0.186507936507937,0.253306878306878,0.29611300280395,-0.00900375368906555,0.7689215551369,0.261243386243386,-0.110471742016648,0.867724867724868,0.203703703703704,1.34093669542897,0.647486772486772,0.0357142857142857,,0.400132275132275,0.108465608465608,-0.779770996745671,0.0443121693121693,0.115740740740741,0.0555555555555556,-1.36927812613206,0.840608465608466,-0.898890165085803,0.00264550264550265,-1.0492464005345,0.00369204658959044,1.58730158730159e-6,0.00338321372135461
5899,0,0,0,0,1,0,0,1,0,1.1026292391621,0.530092592592593,0.12797619047619,0.105489417989418,0.0486111111111111,0.00694444444444444,0.969907407407407,-0.0804335343529204,-0.142478934203464,-0.649908434308946,-0.597746323708529,0.900917035191521,0.945747947160834,0.716646628190288,0.0042989417989418,0.148809523809524,0.0985449735449735,,-0.833538459727416,0.879960317460317,0.823412698412698,-1.1938617501434,0.736111111111111,0.994047619047619,-0.531579617795375,0.0271164021164021,0.973544973544973,0.983465608465608,-0.528227773938254,-1.1140271259371,1.20890302358151,-0.878507480928645,0.345981984277298,-1.85702308409815,-0.972475290861561,0.712962962962963,0.234126984126984,0.626322751322751,0.015542328042328,-0.422957201240887,-0.878112721708779,-0.2735881525687,-0.423493641198063,-0.735782332488024,0.720688083075107,0.24239417989418,-0.336014476768674,0.99537037037037,2.20233833687759,2.00097486276733,-0.66849299661306,0.727513227513228,-0.358519498945559,0.865079365079365,0.209656084656085,-0.393571987987115,0.295373390322191,0.321825016110967,1.63473583755011,0.996031746031746,-0.83133143141458,0.403439153439153,0.336640211640212,-0.0749963583610043,-0.299690878595679,0.811422880222107,0.39021164021164,-0.145983360523196,0.740410052910053,0.203373015873016,1.20342343242695,0.933201058201058,0.0383597883597884,,0.400793650793651,0.0945767195767196,-0.800345550508059,0.0416666666666667,0.287698412698413,0.042989417989418,-0.611667437246008,0.801587301587302,-0.92708712874592,0.000661375661375661,-1.06517854176691,-0.014382198542564,9.92063492063492e-7,-0.014690626648895
5900,0,0,0,0,1,0,0,1,0,1.10117669560642,0.53042328042328,0.127645502645503,0.10515873015873,0.0482804232804233,0.00661375661375661,0.970238095238095,-0.080058716135064,-0.142244833506988,-0.649019838713267,-0.37441178101974,0.789067642602244,0.945437369995379,0.632057029335231,0.00396825396825397,0.149140211640212,0.0982142857142857,,-0.834121419510049,0.880291005291005,0.81547619047619,-1.17435728993585,0.76984126984127,0.976190476190476,-0.526842760847863,0.0224867724867725,0.974867724867725,0.986111111111111,-0.527523893438582,-0.810749361955743,1.20804500797057,-0.872475246283485,0.337382411916655,-1.85206633379176,-0.971522896340262,0.785714285714286,0.23478835978836,0.626322751322751,0.0152116402116402,1.66024427999445,-1.03792241204296,-0.877100738712354,-0.671050291205898,-0.373830328460472,0.720984861992529,0.503968253968254,-0.351401470594625,1.0,2.10052055875286,1.89235254841924,-0.668019463062599,0.821759259259259,-0.322056269804388,0.314814814814815,0.678902116402116,0.446214537546067,0.0678622159409012,-1.71561669150777,1.56892464783469,0.994047619047619,-0.830893648025537,0.858465608465608,0.804232804232804,0.943364021587041,-0.00877263603427609,0.930341515531155,0.44973544973545,-0.0499855334855185,0.740079365079365,0.203042328042328,1.20340555985622,0.369708994708995,0.0211640211640212,,0.401455026455026,0.102513227513228,-0.640239433611185,0.0343915343915344,0.0310846560846561,0.0443121693121693,-0.296411286178418,0.841269841269841,-0.761776352096933,0.000661375661375661,-0.940731258704932,0.00553703070013456,1.19047619047619e-6,0.0052286025938035
5901,0,0,0,0,1,0,0,0,1,1.09972649029552,0.530753968253968,0.127314814814815,0.104828042328042,0.0479497354497355,0.00628306878306878,0.97718253968254,-0.0796838505455928,-0.142010736772375,-0.648131718540099,-0.219395732167792,0.835437265588726,0.947128795725356,0.667979038842626,0.00363756613756614,0.149470899470899,0.0978835978835979,,-0.834704933501023,0.880621693121693,0.823743386243386,-1.12790543684212,0.796296296296296,0.992063492063492,-0.526100359665335,0.0238095238095238,0.978835978835979,0.991402116402116,-0.526790042672528,-0.878457094537748,1.20718799503212,-0.773939973750951,0.2752687903101,-1.82914179435812,-0.96912881043638,0.788359788359788,0.235449735449735,0.635582010582011,0.0148809523809524,0.276401705863797,-0.92067971503434,-0.440720251790513,-0.579820752555248,-0.416467730092643,0.721281776595855,0.0674603174603175,-0.345692419542984,0.985449735449735,2.1348790236624,1.9313139033745,-0.66721646505756,0.958333333333333,-0.381107540638821,0.333664021164021,0.0916005291005291,-0.0805258911171208,0.542965492659467,-0.349147384728345,1.59910135996702,0.999338624338624,-0.830799311515948,0.490079365079365,0.542989417989418,0.506286500577912,-0.183106934669683,0.698003167020914,0.395833333333333,-0.0692670815192952,0.739748677248677,0.20271164021164,1.00626118547106,0.458002645502646,0.0277777777777778,,0.402116402116402,0.0628306878306878,-0.659608183589903,0.0310846560846561,0.185185185185185,0.0416666666666667,0.0615184609355398,0.59457671957672,-0.763988683200822,0.000661375661375661,-0.931214010208111,-0.00480681429611629,1.19047619047619e-6,-0.00511524240244735
5902,0,0,0,0,1,0,0,0,1,1.09827861407572,0.531084656084656,0.126984126984127,0.104497354497354,0.0476190476190476,0.00595238095238095,0.977513227513228,-0.0793089374054406,-0.141776643960966,-0.647244071680207,-0.319651743826112,0.79292664210658,0.946820053433913,0.6361824702639,0.00330687830687831,0.149801587301587,0.0975529100529101,,-0.835289002773915,0.880952380952381,0.858134920634921,-1.12653481156777,0.791005291005291,0.968584656084656,-0.517246050640025,0.0205026455026455,0.977513227513228,0.991402116402116,-0.513957282635745,-0.794959597671977,1.20624122507946,-0.807390843889304,0.336726347683156,-1.82453728394569,-0.968499747137407,0.788029100529101,0.236111111111111,0.635251322751323,0.0145502645502645,0.640526694224265,-0.660837958012014,-0.485432619511414,-0.431307555094886,-0.590280419891953,0.721578827021275,0.0502645502645503,-0.351556974745251,0.999338624338624,2.10283632243747,1.88454926659448,-0.38209857693153,0.918650793650794,-0.367322352341933,0.875330687830688,0.194113756613757,-0.235460781152047,0.77637506244748,-0.741667719867963,1.57659228935183,1.0,-0.830023224943263,0.953042328042328,0.953703703703704,1.824457418281,-0.182951152307188,0.629612495413361,0.909391534391534,-0.100799710198655,0.865410052910053,0.202380952380952,1.00921890023822,0.364417989417989,0.0241402116402116,,0.402777777777778,0.0740740740740741,-0.669163556974948,0.0238095238095238,0.0244708994708995,0.0383597883597884,-0.00892064897766207,0.736111111111111,-0.765294892177487,0.000661375661375661,-0.927275810774842,-0.0139887507068138,1.58730158730159e-6,-0.014297785956002
5903,0,0,0,0,0,0,0,0,1,1.09683305783775,0.531415343915344,0.126653439153439,0.104166666666667,0.0472883597883598,0.00562169312169312,0.977843915343915,-0.078933976535393,-0.141542555034103,-0.646356896027429,-0.201224954873621,0.686374317747771,0.948909339988979,0.555492899882444,0.00297619047619048,0.150132275132275,0.0972222222222222,,-0.835873628405203,0.881283068783069,0.82473544973545,-1.08018181648462,0.807539682539683,0.971560846560847,-0.512420652028729,0.0125661375661376,0.980820105820106,0.996031746031746,-0.51726572721492,-0.723868942291166,1.20529566178404,-0.836829442110269,0.362957910978585,-1.82053457090617,-0.967420893401015,0.795634920634921,0.236772486772487,0.634920634920635,0.0142195767195767,1.49193347030319,-1.00819368027201,-1.0542113919587,-0.635059968985584,-0.815744854340366,0.688102820288353,0.0869708994708995,-0.36684375539216,0.99537037037037,2.00259799771688,1.77485651156539,-0.38209857693153,0.886574074074074,-0.255635142795462,0.0787037037037037,0.624007936507937,-0.116331377601682,0.378332830969405,-1.54914293360415,1.4968960629388,0.996362433862434,-0.830268165347088,0.952380952380952,0.972883597883598,1.71323858858951,-0.240676420932854,0.73377647220492,0.98478835978836,-0.133726749466743,0.865079365079365,0.202050264550265,0.968022405716338,0.50462962962963,0.0337301587301587,,0.403439153439153,0.0502645502645503,-0.558217077382781,0.0244708994708995,0.19047619047619,0.041005291005291,-0.473164408003866,0.534391534391534,-0.650501025230294,0.00198412698412698,-0.845178514997875,0.00904062744883993,1.78571428571429e-6,0.00873179458060411
5904,0,0,0,0,0,0,1,0,0,1.09538981251646,0.531746031746032,0.126322751322751,0.103835978835979,0.046957671957672,0.00529100529100529,0.978174603174603,-0.078558967756087,-0.14130846995313,-0.645470189478656,-0.15654376215025,0.751883166870752,0.948597513764527,0.606067608052,0.00264550264550265,0.150462962962963,0.0968915343915344,,-0.929745154073545,0.881613756613757,0.858465608465608,-1.08788433357172,0.796296296296296,0.966269841269841,-0.511696393252455,0.0178571428571429,0.98015873015873,0.991402116402116,-0.508498059168158,-0.83835421984175,1.204351302102,-0.769299757496919,0.370450715793448,-1.80582731866547,-0.964686021571565,0.806547619047619,0.237433862433862,0.634589947089947,0.0138888888888889,-1.26990727262196,-0.973721161202061,-0.38348760926973,-0.497490482334143,-0.72072025255117,0.688674536875789,0.430224867724868,-0.357954280206736,1.0,2.07133679876099,1.84298694272627,-0.38209857693153,0.758267195767196,-0.269418050658242,0.0783730158730159,0.673941798941799,-0.73390636817318,-0.225197162378504,1.16583409044008,1.5547002363979,0.989417989417989,-0.827446725400963,0.498015873015873,0.865079365079365,1.21956582911435,-0.647071243206446,0.739349932406015,0.990079365079365,-0.194422445616154,0.864748677248677,0.201719576719577,0.682513763481107,0.00264550264550265,0.042989417989418,,0.404100529100529,0.0992063492063492,-0.667572425984585,0.0978835978835979,0.228174603174603,0.0813492063492064,-0.533365133243229,0.589285714285714,-0.732305647585764,0.00529100529100529,-0.895903345024218,0.0127204569947095,1.78571428571429e-6,0.0124112233328229
